id,age,status,gender,diet,drinks,height,income,last_online,location,offspring,sign,smokes,speaks,age_group,messages_sent,profile_completion,account_age,preferred_age_range,subscription_type,self_rated_attractiveness
511320,31,single,m,strictly other,rarely,70,-1,30/06/2012,"san rafael, california",doesn't have kids,sagittarius,no,english (fluently),25-34,100,51,1,26-36,Premium,9
834689,62,single,m,anything,socially,73,-1,15/05/2012,"menlo park, california",has kids,,no,english,55-64,430,74,7,57-65,Free,8
613295,33,single,f,,socially,63,-1,28/06/2012,"san francisco, california",,aquarius,no,english,25-34,461,95,5,28-38,Free,8
866492,22,single,m,,socially,69,-1,14/10/2011,"el sobrante, california",,aries,when drinking,"english (fluently), spanish (fluently)",18-24,130,93,8,18-27,Premium,9
235985,46,single,m,,socially,66,-1,24/09/2011,"san francisco, california",has a kid,sagittarius,,english,45-54,256,77,4,41-51,Free,9
853704,27,single,m,mostly anything,socially,68,-1,27/05/2012,"walnut creek, california","doesn't have kids, but wants them",virgo but it doesn’t matter,no,"english, russian",25-34,4,94,2,22-32,Premium,9
784792,29,single,m,mostly halal,often,72,250000,23/08/2011,"san francisco, california",doesn't want kids,cancer and it matters a lot,when drinking,"english (fluently), croatian (fluently), bengali (okay)",25-34,217,86,1,24-34,Free,2
317533,36,single,f,strictly vegetarian,,68,-1,30/04/2012,"walnut creek, california",,taurus and it’s fun to think about,,english,35-44,254,86,7,31-41,Free,6
426436,25,single,m,mostly anything,often,71,-1,16/06/2012,"el cerrito, california","doesn't have kids, and doesn't want any",,when drinking,"english (fluently), spanish (poorly), russian (poorly), c++ (fluently)",25-34,397,66,1,20-30,Premium,2
823845,32,single,m,mostly anything,socially,69,-1,28/06/2012,"oakland, california",,aquarius but it doesn’t matter,no,english (fluently),25-34,358,54,9,27-37,Free,9
790065,21,single,f,mostly anything,socially,66,20000,26/06/2012,"mill valley, california",doesn't have kids,aries and it’s fun to think about,no,"english (fluently), spanish (fluently), french (poorly), portuguese (poorly)",18-24,282,68,1,18-26,Premium,10
283713,27,single,f,anything,often,68,-1,29/06/2012,"san francisco, california","doesn't have kids, and doesn't want any",leo and it’s fun to think about,no,"english (fluently), spanish (okay)",25-34,392,53,6,22-32,Free,5
963766,38,available,m,mostly anything,not at all,70,-1,23/01/2012,"san mateo, california",,scorpio,no,english,35-44,206,88,2,33-43,Free,9
555864,27,single,m,,not at all,74,30000,30/06/2012,"hayward, california",doesn't have kids,,no,english,25-34,14,98,6,22-32,Free,1
324861,44,single,f,,rarely,63,-1,28/06/2012,"alameda, california",has a kid,virgo,no,"english (fluently), spanish (okay), french (okay)",45-54,345,92,6,39-49,Premium,8
757784,52,single,f,,often,66,-1,29/06/2012,"san francisco, california","has kids, but doesn't want more",aquarius but it doesn’t matter,no,"english (fluently), italian (poorly), spanish (poorly), french (poorly)",45-54,41,87,5,47-57,Free,6
641689,33,single,f,mostly anything,socially,60,-1,22/04/2012,"san francisco, california",,taurus,no,english,25-34,379,94,5,28-38,Free,8
988609,28,single,f,mostly anything,rarely,67,150000,14/06/2012,"san francisco, california",,taurus and it’s fun to think about,no,english,25-34,460,93,8,23-33,Free,8
550627,37,single,m,mostly anything,not at all,79,50000,29/06/2012,"san francisco, california","doesn't have kids, but might want them",virgo but it doesn’t matter,no,english (fluently),35-44,178,79,7,32-42,Free,3
618089,28,single,f,mostly vegetarian,rarely,61,20000,24/02/2012,"berkeley, california","doesn't have kids, but might want them",,no,"english, hindi (okay), spanish (poorly)",25-34,62,81,5,23-33,Free,7
234681,32,single,m,,socially,69,-1,24/06/2012,"belmont, california",,cancer but it doesn’t matter,no,"english, spanish (okay)",25-34,351,86,4,27-37,Free,10
594673,29,single,f,,often,69,-1,29/06/2012,"oakland, california",,virgo and it’s fun to think about,sometimes,english (fluently),25-34,230,76,1,24-34,Free,5
390753,31,single,m,strictly vegetarian,socially,67,-1,29/06/2012,"oakland, california",,taurus,no,"english (fluently), spanish (okay), japanese (okay)",25-34,240,81,2,26-36,Free,10
756281,42,single,m,anything,socially,71,150000,29/06/2012,"stanford, california","doesn't have kids, but wants them",scorpio but it doesn’t matter,no,english,35-44,51,91,7,37-47,Free,8
690349,32,single,f,mostly anything,socially,63,-1,25/06/2012,"san francisco, california","doesn't have kids, but wants them",capricorn and it’s fun to think about,sometimes,english (fluently),25-34,95,60,1,27-37,Free,8
924929,28,single,m,mostly anything,socially,67,-1,25/06/2012,"san francisco, california",doesn't have kids,aquarius,trying to quit,"english, italian, french, spanish, russian",25-34,387,90,9,23-33,Free,8
894067,38,single,f,anything,socially,63,-1,01/08/2011,"san francisco, california",,,no,english,35-44,221,62,6,33-43,Free,8
871917,27,single,f,,,64,-1,05/12/2011,"san francisco, california",,,no,english,25-34,484,84,5,22-32,Free,8
541861,19,single,f,,rarely,62,-1,30/06/2012,"daly city, california",,leo,no,english,18-24,406,66,6,18-24,Free,7
648652,27,single,f,anything,socially,65,80000,29/06/2012,"san pablo, california",,aquarius but it doesn’t matter,no,english,25-34,230,79,1,22-32,Free,9
293723,28,single,m,mostly anything,socially,67,-1,29/06/2012,"san francisco, california","doesn't have kids, but might want them",gemini but it doesn’t matter,no,"english (fluently), vietnamese (fluently), c++ (fluently)",25-34,236,67,2,23-33,Free,9
392408,29,seeing someone,f,anything,socially,66,-1,17/06/2012,"menlo park, california",doesn't have kids,sagittarius but it doesn’t matter,no,"english (fluently), spanish (poorly)",25-34,142,86,7,24-34,Premium,9
201428,31,single,f,strictly anything,socially,63,-1,29/06/2012,"oakland, california","doesn't have kids, but wants them",gemini but it doesn’t matter,when drinking,"english (fluently), french (okay)",25-34,170,97,6,26-36,Free,8
778453,27,single,f,,socially,63,-1,29/06/2012,"san francisco, california",,virgo,no,"english (fluently), spanish",25-34,28,79,7,22-32,Free,8
993119,43,single,f,strictly anything,socially,69,-1,29/06/2012,"oakland, california",,virgo but it doesn’t matter,no,"english (fluently), french (okay), spanish (okay)",35-44,35,75,6,38-48,Free,9
712847,43,single,m,anything,socially,71,-1,16/06/2012,"san francisco, california",doesn't have kids,taurus but it doesn’t matter,sometimes,"english (fluently), swedish (fluently)",35-44,12,65,7,38-48,Premium,9
222118,24,single,f,mostly anything,often,69,-1,27/06/2012,"san mateo, california",,pisces but it doesn’t matter,no,"english (fluently), spanish (fluently), portuguese (okay)",25-34,159,60,7,19-29,Premium,6
590322,34,single,f,,,67,-1,21/06/2012,"san francisco, california",,scorpio and it’s fun to think about,,"english (fluently), spanish (poorly)",35-44,326,53,6,29-39,Free,4
758239,30,seeing someone,f,mostly anything,socially,66,-1,27/06/2012,"menlo park, california",,gemini and it’s fun to think about,no,english (fluently),25-34,186,90,8,25-35,Free,9
784090,59,single,f,mostly anything,socially,62,-1,28/06/2012,"menlo park, california","has kids, but doesn't want more",,no,"english (fluently), spanish (okay)",55-64,242,64,7,54-64,Free,9
159242,33,single,m,mostly anything,rarely,72,-1,29/06/2012,"san francisco, california",doesn't have kids,leo,no,"english (fluently), c++ (fluently), russian (poorly)",25-34,85,61,9,28-38,Free,9
583300,41,single,m,anything,,69,-1,27/06/2012,"san francisco, california",,capricorn,no,"english, vietnamese",35-44,283,76,5,36-46,Free,10
799833,58,single,m,,socially,69,-1,14/06/2012,"oakland, california",has kids,gemini and it’s fun to think about,no,english,55-64,65,97,8,53-63,Free,8
744499,24,single,f,mostly vegetarian,socially,59,-1,25/04/2012,"novato, california",doesn't have kids,,when drinking,english (fluently),25-34,169,53,8,19-29,Premium,9
350951,39,single,m,,not at all,74,-1,28/06/2012,"pacifica, california",has a kid,,no,english (fluently),35-44,44,84,8,34-44,Premium,6
439490,33,single,m,,often,70,1000000,15/06/2012,"oakland, california",,cancer but it doesn’t matter,no,english,25-34,61,70,4,28-38,Free,6
622675,43,single,f,strictly anything,socially,65,-1,29/06/2012,"san francisco, california",has kids,virgo and it’s fun to think about,no,english (fluently),35-44,440,85,9,38-48,Premium,8
991116,29,single,m,mostly anything,socially,70,60000,29/06/2012,"berkeley, california","doesn't have kids, but wants them",aries and it’s fun to think about,no,"english (fluently), spanish (okay), french (poorly), czech (poorly)",25-34,133,51,4,24-34,Free,8
164389,28,single,f,,socially,66,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",,no,english (fluently),25-34,283,100,6,23-33,Free,10
178163,21,single,m,mostly anything,not at all,70,-1,03/11/2011,"vallejo, california",,pisces,no,english (fluently),18-24,27,88,6,18-26,Free,4
469163,35,single,f,,socially,64,-1,16/05/2012,"redwood city, california",,pisces and it’s fun to think about,no,english,35-44,107,77,2,30-40,Free,8
130914,32,single,m,,socially,69,-1,29/06/2012,"san francisco, california",,gemini,sometimes,"english (poorly), italian (fluently), spanish (fluently)",25-34,43,83,7,27-37,Free,9
312015,42,single,f,anything,socially,63,-1,29/06/2012,"lafayette, california",has kids,aries but it doesn’t matter,no,english (fluently),35-44,339,82,7,37-47,Free,9
152918,23,single,f,,often,62,20000,27/06/2012,"oakland, california",,sagittarius and it’s fun to think about,yes,english,18-24,285,99,1,18-28,Premium,5
603796,30,single,f,strictly anything,socially,68,-1,28/06/2012,"half moon bay, california",,virgo and it’s fun to think about,no,english,25-34,445,57,5,25-35,Free,8
469090,27,single,m,,not at all,71,-1,26/01/2012,"san francisco, california",,gemini,trying to quit,"english, spanish, portuguese",25-34,330,57,9,22-32,Free,4
968364,41,single,f,,not at all,71,-1,27/06/2012,"san francisco, california",,aquarius,no,"english (fluently), spanish (fluently)",35-44,127,91,5,36-46,Premium,8
906736,33,single,m,mostly anything,socially,69,-1,29/06/2012,"san francisco, california","doesn't have kids, but might want them",virgo but it doesn’t matter,no,"english (fluently), french (poorly)",25-34,347,99,7,28-38,Free,9
198837,58,single,f,mostly anything,rarely,70,-1,24/06/2012,"berkeley, california",,cancer but it doesn’t matter,no,"english, spanish, french (poorly)",55-64,472,71,9,53-63,Premium,8
783910,26,single,m,,,72,-1,29/06/2012,"san francisco, california",,scorpio,,"english (poorly), chinese (poorly), spanish (poorly), other (fluently)",25-34,230,76,1,21-31,Free,7
861367,50,single,f,mostly anything,socially,66,-1,29/06/2012,"fremont, california",has kids,leo,no,"english (fluently), spanish (fluently)",45-54,189,77,9,45-55,Free,8
796199,45,single,f,,socially,65,-1,27/06/2012,"orinda, california",,,no,english,45-54,224,60,4,40-50,Free,8
525033,66,single,f,mostly anything,socially,65,40000,17/06/2012,"oakland, california",,pisces and it’s fun to think about,no,"english, french, spanish (poorly)",65+,384,76,1,61-65,Premium,9
839516,33,seeing someone,m,strictly anything,socially,68,80000,02/04/2012,"alameda, california",,leo but it doesn’t matter,no,english,25-34,376,50,8,28-38,Premium,9
432539,32,single,m,,,68,-1,29/06/2012,"san mateo, california","has a kid, but doesn't want more",scorpio and it’s fun to think about,,english (fluently),25-34,282,88,3,27-37,Premium,2
849976,53,single,f,,socially,62,100000,29/06/2012,"orinda, california",has kids,pisces and it matters a lot,when drinking,english,45-54,445,77,8,48-58,Free,8
775619,28,single,m,mostly anything,socially,72,-1,05/07/2011,"hayward, california",,libra,sometimes,english,25-34,120,76,6,23-33,Free,9
369960,22,single,f,strictly vegetarian,socially,63,-1,30/06/2012,"san francisco, california","doesn't have kids, and doesn't want any",taurus,yes,english,18-24,115,57,6,18-27,Free,10
120101,19,single,m,,socially,73,-1,20/12/2011,"san mateo, california",,aquarius,no,"english (fluently), spanish (poorly), hebrew (poorly)",18-24,460,95,8,18-24,Free,10
490140,35,single,m,mostly other,rarely,67,30000,28/06/2012,"san francisco, california","doesn't have kids, but might want them",scorpio and it’s fun to think about,no,english,35-44,232,73,9,30-40,Free,7
155529,51,single,f,,socially,65,-1,27/06/2012,"san mateo, california",,virgo,no,"english, italian",45-54,258,100,8,46-56,Free,10
549987,30,single,m,mostly anything,socially,69,60000,29/06/2012,"san mateo, california","doesn't have kids, but might want them",aries and it matters a lot,no,english,25-34,358,89,7,25-35,Premium,8
850065,29,single,m,mostly other,socially,80,80000,29/06/2012,"berkeley, california",,leo but it doesn’t matter,no,english (fluently),25-34,197,100,3,24-34,Free,8
839180,32,seeing someone,f,,often,61,100000,17/10/2011,"san francisco, california",,virgo and it’s fun to think about,no,english,25-34,455,85,4,27-37,Premium,5
364982,45,single,f,,rarely,63,-1,04/05/2012,"oakland, california",has kids,scorpio but it doesn’t matter,no,english,45-54,410,73,9,40-50,Free,8
201782,28,single,m,mostly anything,socially,73,30000,28/06/2012,"oakland, california","doesn't have kids, but might want them",leo and it’s fun to think about,no,"english (fluently), german (okay)",25-34,136,91,4,23-33,Free,10
895603,36,single,f,,socially,63,-1,31/03/2012,"san francisco, california",,gemini,no,english,35-44,317,71,8,31-41,Free,9
725177,40,available,m,,socially,71,-1,29/06/2012,"novato, california",,taurus,no,"english (fluently), spanish",35-44,164,59,6,35-45,Premium,8
681391,34,single,f,mostly anything,socially,62,60000,29/06/2012,"el cerrito, california","doesn't have kids, but wants them",gemini and it’s fun to think about,when drinking,english (fluently),35-44,224,53,5,29-39,Free,10
827286,24,single,f,,,68,-1,23/06/2012,"san anselmo, california",,leo and it’s fun to think about,,english,25-34,306,57,7,19-29,Free,2
620737,39,single,m,anything,socially,72,50000,30/01/2012,"san francisco, california",has kids,libra,trying to quit,"english (fluently), spanish (okay)",35-44,233,88,1,34-44,Free,10
472917,33,single,f,,,65,-1,06/04/2012,"berkeley, california",,aquarius and it’s fun to think about,,"english (fluently), hindi (fluently)",25-34,171,64,3,28-38,Free,1
768436,26,single,f,anything,often,67,-1,29/06/2012,"san francisco, california",,capricorn and it matters a lot,yes,"english, japanese (okay), french (okay)",25-34,151,57,5,21-31,Free,2
152033,36,single,m,,socially,67,80000,10/10/2011,"castro valley, california",has a kid,capricorn,,english,35-44,462,78,4,31-41,Free,10
854765,46,single,m,strictly anything,socially,68,-1,30/06/2012,"oakland, california",,gemini but it doesn’t matter,no,english,45-54,314,91,3,41-51,Free,9
217851,21,single,m,,,67,-1,08/10/2011,"oakland, california",,,,english,18-24,373,88,3,18-26,Free,7
553096,63,single,f,,socially,67,-1,27/06/2012,"san francisco, california",has kids,,,english,55-64,159,100,9,58-65,Premium,9
755325,30,single,f,anything,socially,62,-1,09/08/2011,"san pablo, california",has a kid,gemini,no,english,25-34,95,84,5,25-35,Premium,10
